78673	629836400
78674	807162715
78675	1093255270
78676	4008874741
78677	4090770098
78678	1297452468
78679	2431149151
78680	1577725590
78681	2206036456
78682	1884733642
78683	3695024543
78684	1897395221
78685	90021645
78686	2341127506
78687	3642827391
78688	2229865495
78689	1639993354
78690	566043102
78691	1495998779
78692	388734863
78693	2930319034
78694	764705509
78695	581518722
78696	1315876499
78697	634715761
78698	3750273180
78699	488314442
78700	1852813064
78701	1392269467
78702	2250557924
78703	3137017492
78704	3387815299
78705	1912493920
78706	4022466730
78707	4081409244
78708	779601154
78709	4227699832
78710	1563266243
78711	298285438
78712	90449425
78713	901640802
78714	2028678232
78715	52361917
78716	712343592
78717	944529531
78718	3931956487
78719	4050408617
78720	1560435178
78721	3841600379
78722	1088082678
78723	2103988106
78724	1646285074
78725	247804949
78726	240509493
78727	3866668541
78728	2281111819
78729	849277294
78730	542992173
78731	906845185
78732	1343712739
78733	568168253
78734	2568849239
78735	763324287
78736	2624491012
78737	4237232211
78738	1970229005
78739	2481332148
78740	1541134582
78741	1773772277
78742	2307636967
78743	766827154
78744	12774000
78745	2406766431
78746	1820933401
78747	3946845168
78748	1911388371
78749	1825645016
78750	2767607718
78751	135756239
78752	4249660482
78753	3814314896
78754	1382293202
78755	3086104942
78756	3237540586
78757	2959901491
78758	1387427722
78759	2873114572
78760	2134196316
78761	790496935
78762	154032596
78763	255423626
78764	3676532861
78765	3898784641
78766	151623976
78767	3586742009
78768	2268660465
78769	984803491
78770	2856796888
78771	1250284201
78772	4132765773
78773	823101510
78774	1280886596
78775	2122718749
78776	3818533621
78777	1815855229
78778	2726917016
78779	3068421576
78780	1467055213
78781	2712771540
78782	1153897001
78783	3912168297
78784	2663910818
78785	2396936709
78786	2747307881
78787	2706788700
78788	2131170769
78789	983448091
78790	4218364390
78791	3255475631
78792	2383204404
78793	120470192
78794	447698061
78795	2469937386
78796	98911853
78797	398556875
78798	364767412
78799	4209056126
78800	2710402182
78801	4094396751
78802	142835460
78803	2713503122
78804	3551693179
78805	2711516517
78806	4064782927
78807	2909529501
78808	2926572377
78809	1407770309
78810	366001968
78811	398695079
78812	1908941888
78813	1440687418
78814	3621107032
78815	43437103
78816	4264304193
78817	350089589
78818	2056676842
78819	543421292
78820	1277512109
78821	2514107491
78822	1432737677
78823	766695663
78824	1144692708
78825	2101684198
78826	4018928114
78827	1182849954
78828	1584757764
78829	1653902741
78830	2776820794
78831	2694173726
78832	1555486756
78833	2035274906
78834	1779039990
78835	358274236
78836	1024018966
78837	3945665711
78838	3435406527
78839	1597941265
78840	1639599321
78841	1236297612
78842	1723603879
78843	1095584197
78844	291843525
78845	19057764
78846	2854056808
78847	3634292154
78848	2794871458
78849	2603628239
78850	2481835992
78851	3091760894
78852	1357238998
78853	727227578
78854	3823163344
78855	778271389
78856	2898261472
78857	1617311660
78858	2281472981
78859	4231922843
78860	214668429
78861	1709876667
78862	1876865342
78863	2500333030
78864	4063294731
78865	1773611128
78866	3506159659
78867	2490646031
78868	366150857
78869	521693806
78870	728590395
78871	1779549093
78872	2353216680
78873	466738394
78874	356363116
78875	2477834153
78876	3098019739
78877	166893728
78878	1955825021
78879	3655969544
78880	162564077
78881	3808471094
78882	2302351431
78883	3009476419
78884	4012407893
78885	3262977520
78886	4100411352
78887	867129187
78888	599926026
78889	4118640426
78890	2889098410
78891	1596281788
78892	3852582509
78893	3127180142
78894	784988155
78895	3094522453
78896	3864355661
78897	503097990
78898	1893838719
78899	451639771
78900	2295668110
78901	2679522908
78902	27265792
78903	548963533
78904	1582207236
78905	3512257299
78906	1766158088
78907	1821149180
78908	2397215210
78909	3082712240
78910	172763391
78911	677534961
78912	1705669443
78913	3651380841
78914	764056647
78915	1928767055
78916	2813898302
78917	4090166523
78918	2674738159
78919	486417806
78920	3907461343
78921	2932932430
78922	1760591741
78923	2155589149
78924	2504145559
78925	4133660627
78926	75395499
78927	3492112997
78928	3513256481
78929	1528543340
78930	2565853411
